날짜,북,동,남,서,강수량,풍속
2019-05-30,0,0,0.16,0.84,0.0,0.519
2019-05-31,0.84,0,0,0.16,0.0,0.404
2019-06-01,0.92,0,0,0.08,0.0,0.275
2019-06-02,0.88,0,0,0.12,0.0,0.33
2019-06-03,0.91,0,0,0.09,0.0,0.337
2019-06-04,0.91,0,0,0.09,0.0,0.417
2019-06-05,0.82,0,0,0.18,0.0,0.381
2019-06-06,0.73,0.27,0,0,0.052,0.187
2019-06-07,0.51,0.49,0,0,0.244,0.265
2019-06-08,0.47,0.53,0,0,0.0,0.171
2019-06-09,0.89,0,0,0.11,0.017,0.334
2019-06-10,0.78,0.22,0,0,0.066,0.231
2019-06-11,0.62,0.38,0,0,0.0,0.181
2019-06-12,0.84,0,0,0.16,0.0,0.355
2019-06-13,0.87,0,0,0.13,0.0,0.271
2019-06-14,0.91,0,0,0.09,0.0,0.23
2019-06-15,0.6,0,0,0.4,0.015,0.407
2019-06-16,0.44,0.56,0,0,0.0,0.127
2019-06-17,0.96,0,0,0.04,0.0,0.281
2019-06-18,0.84,0,0,0.16,0.096,0.284
2019-06-19,0.93,0,0,0.07,0.001,0.302
2019-06-20,0.93,0,0,0.07,0.0,0.298
2019-06-21,0.9,0,0,0.1,0.001,0.292
2019-06-22,0.67,0.33,0,0,0.0,0.21
2019-06-23,0.6,0.4,0,0,0.0,0.17
2019-06-24,0.87,0,0,0.13,0.0,0.34
2019-06-25,0.98,0,0,0.02,0.0,0.321
2019-06-26,0.49,0.51,0,0,0.0,0.138
2019-06-27,0.49,0.51,0,0,0.01,0.165
2019-06-28,0.82,0,0,0.18,0.0,0.294
2019-06-29,0.53,0.47,0,0,0.01,0.143
2019-06-30,0,0,0.24,0.76,0.0,0.378
2019-07-01,0.89,0,0,0.11,0.0,0.375
2019-07-02,0.87,0,0,0.13,0.0,0.361
2019-07-03,0.96,0,0,0.04,0.0,0.287
2019-07-04,0.87,0,0,0.13,0.0,0.348
2019-07-05,0.96,0,0,0.04,0.0,0.292
2019-07-06,0.89,0.11,0,0,0.0,0.238
2019-07-07,0.8,0.2,0,0,0.0,0.325
2019-07-08,0.78,0.22,0,0,0.0,0.305
2019-07-09,0.71,0.29,0,0,0.0,0.244
2019-07-10,0.78,0.22,0,0,0.059,0.295
2019-07-11,0.51,0.49,0,0,0.02,0.16
2019-07-12,0.96,0,0,0.04,0.0,0.308
2019-07-13,0.93,0,0,0.07,0.0,0.29
2019-07-14,0.96,0,0,0.04,0.0,0.241
2019-07-15,0.56,0.44,0,0,0.053,0.106
2019-07-16,0.91,0,0,0.09,0.044,0.262
2019-07-17,0.91,0,0,0.09,0.005,0.193
2019-07-18,0.86,0,0,0.14,0.0,0.281
2019-07-19,0.69,0.31,0,0,0.0,0.187
2019-07-20,0.93,0.07,0,0,0.008,0.317
2019-07-21,0,0,0.58,0.42,0.043,0.438
2019-07-22,0.93,0,0,0.07,0.001,0.315
2019-07-23,0.93,0,0,0.07,0.0,0.29
2019-07-24,0,0,0.38,0.62,0.007,0.207
2019-07-25,0,0,0.27,0.73,0.067,0.26
2019-07-26,0,0,0.31,0.69,0.415,0.3
2019-07-27,0.51,0.49,0,0,0.004,0.086
2019-07-28,0,0,0.24,0.76,0.177,0.321
2019-07-29,0,0,0.11,0.89,0.003,0.378
2019-07-30,0,0,0.22,0.78,0.008,0.518
2019-07-31,0,0,0.27,0.73,0.431,0.424
2019-08-01,0.92,0,0,0.08,0.186,0.24
2019-08-02,0.9,0,0,0.1,0.0,0.252
2019-08-03,0.4,0.6,0,0,0.021,0.116
2019-08-04,0.39,0.61,0,0,0.06,0.137
2019-08-05,0.33,0.67,0,0,0.0,0.116
2019-08-06,0.62,0.38,0,0,0.0,0.215
2019-08-07,0,0,0,1,0.055,0.244
2019-08-08,0.84,0,0,0.16,0.0,0.251
2019-08-09,0.73,0,0,0.27,0.0,0.252
2019-08-10,0.98,0.02,0,0,0.0,0.2
2019-08-11,0.98,0.02,0,0,0.046,0.359
2019-08-13,0.93,0,0,0.07,0.045,0.264
2019-08-14,0.83,0.17,0,0,0.0,0.248
2019-08-15,0.64,0.36,0,0,0.112,0.178
2019-08-16,0.82,0,0,0.18,0.001,0.328
2019-08-17,0.87,0,0,0.13,0.0,0.352
2019-08-18,0.96,0,0,0.04,0.0,0.305
2019-08-19,0.51,0.49,0,0,0.0,0.146
2019-08-20,0.73,0.27,0,0,0.0,0.141
2019-08-21,0.58,0.42,0,0,0.009,0.096
2019-08-22,0.89,0,0,0.11,0.0,0.305
2019-08-23,0.78,0,0,0.22,0.0,0.364
2019-08-24,0.84,0,0,0.16,0.0,0.297
2019-08-25,0.89,0,0,0.11,0.0,0.362
2019-08-26,0.38,0.62,0,0,0.0,0.114
2019-08-27,0.78,0,0,0.22,0.138,0.185
2019-08-28,0.87,0,0,0.13,0.0,0.221
2019-08-29,0,0.44,0.56,0,0.255,0.375
2019-08-30,0,0,0.31,0.69,0.001,0.408
2019-08-31,0,0,0.27,0.73,0.0,0.354
2019-09-01,0.29,0,0,0.71,0.0,0.198
2019-09-02,0.42,0,0,0.58,0.0,0.2
2019-09-03,0.07,0,0,0.93,0.0,0.337
2019-09-04,0.02,0,0,0.98,0.157,0.377
2019-09-05,0.04,0,0,0.96,0.252,0.291
2019-09-06,0.02,0,0,0.98,0.017,0.285
2019-09-07,0.02,0.98,0,0,0.019,0.73
2019-09-08,0,0.57,0.43,0,0.0,0.394
2019-09-09,0.22,0,0,0.78,0.0,0.193
2019-09-10,0.02,0,0,0.98,0.437,0.314
2019-09-11,0.04,0.96,0,0,0.053,0.442
2019-09-12,0.04,0.96,0,0,0.027,0.401
2019-09-13,0.03,0,0,0.97,0.001,0.334
2019-09-14,0.56,0,0,0.44,0.002,0.181
2019-09-15,0.2,0,0,0.8,0.0,0.184
2019-09-16,0.09,0,0,0.91,0.0,0.252
2019-09-17,0.04,0.96,0,0,0.0,0.332
2019-09-18,0,0,0.62,0.38,0.0,0.466
2019-09-19,0.91,0,0,0.09,0.0,0.397
2019-09-20,0.16,0,0,0.84,0.0,0.337
2019-09-21,0.11,0,0,0.89,0.0,0.254
2019-09-22,0.04,0,0,0.96,0.003,0.532
2019-09-23,0,0,0.31,0.69,0.0,0.244
2019-09-24,0.36,0,0,0.64,0.0,0.174
2019-09-25,0.42,0,0,0.58,0.0,0.243
2019-09-26,0.11,0,0,0.89,0.0,0.22
2019-09-27,0.07,0,0,0.93,0.0,0.26
2019-09-28,0,0,0.37,0.63,0.0,0.247
2019-09-29,0,0,0.24,0.76,0.0,0.315
2019-09-30,0.46,0,0,0.54,0.0,0.217
2019-10-01,0.49,0,0,0.51,0.0,0.218
2019-10-02,0.04,0,0,0.96,0.161,0.421
2019-10-03,0.12,0,0,0.88,0.032,0.328
2019-10-04,0.1,0,0,0.9,0.0,0.228
2019-10-05,0.07,0,0,0.93,0.004,0.502
2019-10-06,0.02,0,0,0.98,0.0,0.464
2019-10-07,0.09,0,0,0.91,0.176,0.275
2019-10-09,0,0,0.66,0.34,0.0,0.272
2019-10-11,0.07,0,0,0.93,0.0,0.462
2019-10-12,0.09,0,0,0.91,0.0,0.462
2019-10-13,0.02,0.98,0,0,0.0,0.352
2019-10-14,0,0,0.68,0.32,0.0,0.431
2019-10-15,0.04,0.96,0,0,0.0,0.354
2019-10-16,0.48,0,0,0.52,0.0,0.177
2019-10-17,0.13,0,0,0.87,0.0,0.24
2019-10-18,0.07,0,0,0.93,0.0,0.358
2019-10-19,0,0,0.33,0.67,0.0,0.365
2019-10-20,0.31,0,0,0.69,0.0,0.161
2019-10-21,0.52,0,0,0.48,0.0,0.124
2019-10-22,0.69,0.31,0,0,0.0,0.274
2019-10-23,0.69,0.31,0,0,0.0,0.341
2019-10-24,0.78,0.22,0,0,0.0,0.397
2019-10-25,0.96,0,0,0.04,0.0,0.472
2019-10-26,0.98,0,0,0.02,0.0,0.419
2019-10-27,0.91,0,0,0.09,0.0,0.305
2019-10-28,0.57,0.43,0,0,0.012,0.201
2019-10-29,0.89,0,0,0.11,0.001,0.452
2019-10-30,0.89,0,0,0.11,0.0,0.338
2019-10-31,0.51,0.49,0,0,0.0,0.248
2019-11-02,0.27,0.73,0,0,0.0,0.171
2019-11-03,0.73,0.27,0,0,0.0,0.435
2019-11-04,0.73,0.27,0,0,0.0,0.34
2019-11-05,0.2,0.8,0,0,0.0,0.098
2019-11-06,0.91,0,0,0.09,0.0,0.295
2019-11-07,0.54,0,0,0.46,0.0,0.375
2019-11-08,0.84,0,0,0.16,0.0,0.19
2019-11-09,0.91,0,0,0.09,0.0,0.291
2019-11-11,0,0,0.93,0.07,0.008,0.321
2019-11-12,0.29,0.71,0,0,0.0,0.187
2019-11-13,0.52,0.48,0,0,0.052,0.221
2019-11-14,0.84,0,0,0.16,0.0,0.633
2019-11-15,0.6,0.4,0,0,0.13,0.26
2019-11-16,0.36,0.64,0,0,0.0,0.194
2019-11-17,0.78,0.22,0,0,0.146,0.548
2019-11-18,0.96,0,0,0.04,0.102,0.488
2019-11-19,0.96,0,0,0.04,0.0,0.407
2019-11-20,0.61,0,0,0.39,0.0,0.354
2019-11-21,0.31,0.69,0,0,0.0,0.214
2019-11-22,0.87,0.13,0,0,0.0,0.324
2019-11-23,0.96,0.04,0,0,0.0,0.3
2019-11-24,0.38,0.62,0,0,0.026,0.215
2019-11-25,0.63,0,0,0.37,0.0,0.369
2019-11-26,0.51,0.49,0,0,0.0,0.185
2019-11-27,0.64,0,0,0.36,0.0,0.381
2019-11-28,0.89,0,0,0.11,0.0,0.225
2019-11-29,0.91,0,0,0.09,0.0,0.367
2019-11-30,0.78,0.22,0,0,0.0,0.234
2019-12-01,0.33,0.67,0,0,0.023,0.197
2019-12-02,0.58,0,0,0.42,0.0,0.519
2019-12-03,0.23,0.77,0,0,0.004,0.158
2019-12-04,0.58,0,0,0.42,0.0,0.27
2019-12-05,0.58,0,0,0.42,0.0,0.499
2019-12-06,0.44,0,0,0.56,0.0,0.228
2019-12-07,0.56,0.44,0,0,0.001,0.294
2019-12-08,0.31,0.69,0,0,0.0,0.205
2019-12-09,0.64,0.36,0,0,0.0,0.352
2019-12-10,0.43,0.57,0,0,0.012,0.158
2019-12-11,0.89,0,0,0.11,0.001,0.649
2019-12-12,0.56,0,0,0.44,0.0,0.355
2019-12-13,0.56,0.44,0,0,0.007,0.231
2019-12-14,0,0,0,1,0.0,0.384
2019-12-15,0.98,0.02,0,0,0.0,0.384
2019-12-16,0.78,0.22,0,0,0.0,0.32
2019-12-17,0.62,0.38,0,0,0.068,0.235
2019-12-18,0.93,0,0,0.07,0.0,0.397
2019-12-19,0.91,0,0,0.09,0.0,0.358
2019-12-20,0.67,0,0,0.33,0.0,0.341
2019-12-21,0.56,0.44,0,0,0.004,0.258
2019-12-22,0.69,0.31,0,0,0.002,0.298
2019-12-23,0.62,0,0,0.38,0.02,0.331
2019-12-24,0.51,0.49,0,0,0.0,0.214
2019-12-25,0.5,0.5,0,0,0.0,0.19
2019-12-26,0.89,0,0,0.11,0.002,0.468
2019-12-27,0.18,0,0,0.82,0.0,0.248
2019-12-28,0.58,0.42,0,0,0.0,0.234
2019-12-29,0.73,0.27,0,0,0.01,0.394
2019-12-30,0.56,0,0,0.44,0.003,0.521
2019-12-31,0.58,0,0,0.42,0.0,0.576
2020-01-01,0.54,0.46,0,0,0.001,0.178
2020-01-02,0.88,0,0,0.12,0.0,0.324
2020-01-03,0.67,0,0,0.33,0.0,0.21
2020-01-04,0.38,0.62,0,0,0.0,0.195
2020-01-05,0.62,0,0,0.38,0.0,0.157
2020-01-06,0.73,0.27,0,0,0.012,0.504
2020-01-07,0.84,0.16,0,0,0.32,0.573
2020-01-08,0.9,0,0,0.1,0.08,0.478
2020-01-09,0.84,0,0,0.16,0.0,0.318
2020-01-10,0.92,0,0,0.08,0.0,0.26
2020-01-11,0.34,0.66,0,0,0.0,0.171
2020-01-12,0.89,0,0,0.11,0.0,0.348
2020-01-13,0.93,0,0,0.07,0.0,0.412
2020-01-14,0.58,0,0,0.42,0.0,0.255
2020-01-15,0.91,0,0,0.09,0.0,0.271
2020-01-16,0.57,0,0,0.43,0.0,0.311
2020-01-17,0.73,0,0,0.27,0.0,0.194
2020-01-18,0.87,0,0,0.13,0.0,0.268
2020-01-19,0,0,0,1,0.004,0.318
2020-01-20,0.93,0,0,0.07,0.0,0.389
2020-01-21,0.31,0.69,0,0,0.0,0.194
2020-01-22,0.56,0.44,0,0,0.0,0.193
2020-01-23,0.51,0,0,0.49,0.0,0.415
2020-01-24,0.56,0,0,0.44,0.0,0.365
2020-01-25,0.36,0.64,0,0,0.0,0.178
2020-01-26,0.82,0.18,0,0,0.0,0.505
2020-01-27,0.76,0.24,0,0,0.001,0.722
2020-01-28,0.42,0.58,0,0,0.0,0.358
2020-01-29,0.78,0.22,0,0,0.0,0.328
2020-01-30,0.69,0.31,0,0,0.0,0.258
2020-01-31,0.91,0,0,0.09,0.0,0.451
2020-02-01,0.89,0,0,0.11,0.0,0.25
2020-02-02,0.9,0,0,0.1,0.0,0.26
2020-02-03,0.58,0,0,0.42,0.0,0.461
2020-02-04,0.91,0,0,0.09,0.012,0.449
2020-02-05,0.53,0,0,0.47,0.0,0.579
2020-02-06,0.51,0,0,0.49,0.0,0.281
2020-02-07,0.53,0,0,0.47,0.0,0.305
2020-02-08,0.47,0,0,0.53,0.0,0.424
2020-02-09,0.89,0,0,0.11,0.0,0.277
2020-02-10,0.54,0,0,0.46,0.0,0.351
2020-02-11,0.62,0.38,0,0,0.0,0.211
2020-02-12,0.8,0.2,0,0,0.046,0.401
2020-02-13,0.89,0,0,0.11,0.0,0.233
2020-02-14,0.84,0,0,0.16,0.0,0.136
2020-02-15,0.76,0.24,0,0,0.014,0.447
2020-02-16,0.89,0,0,0.11,0.093,0.599
2020-02-17,0.49,0,0,0.51,0.007,0.525
2020-02-18,0.87,0,0,0.13,0.0,0.265
2020-02-19,0.6,0.4,0,0,0.0,0.254
2020-02-20,0.33,0.67,0,0,0.0,0.198
2020-02-21,0.58,0.42,0,0,0.029,0.248
2020-02-22,0.93,0,0,0.07,0.021,0.583
2020-02-23,0.89,0,0,0.11,0.0,0.347
2020-02-24,0.53,0.47,0,0,0.0,0.223
2020-02-25,0.78,0.22,0,0,0.115,0.613
2020-02-26,0.58,0.42,0,0,0.0,0.23
2020-02-27,0.73,0.27,0,0,0.0,0.268
2020-02-28,0.52,0.48,0,0,0.027,0.19
2020-02-29,0.91,0,0,0.09,0.003,0.275
2020-03-01,0.92,0,0,0.08,0.001,0.429
2020-03-02,0.91,0,0,0.09,0.0,0.379
2020-03-03,0.91,0,0,0.09,0.0,0.434
2020-03-04,0.89,0,0,0.11,0.0,0.489
2020-03-05,0.91,0,0,0.09,0.0,0.345
2020-03-06,0.4,0.6,0,0,0.0,0.205
2020-03-07,0.82,0.18,0,0,0.0,0.281
2020-03-08,0.74,0,0,0.26,0.0,0.267
2020-03-09,0.91,0,0,0.09,0.0,0.243
2020-03-10,0.67,0,0,0.33,0.082,0.379
2020-03-11,0.91,0,0,0.09,0.0,0.519
2020-03-12,0.54,0.46,0,0,0.0,0.25
2020-03-13,0.56,0,0,0.44,0.003,0.539
2020-03-14,0,0,0,1,0.0,0.379
2020-03-15,0.84,0,0,0.16,0.0,0.385
2020-03-16,0.96,0,0,0.04,0.0,0.441
2020-03-17,0,0,0.31,0.69,0.0,0.325
2020-03-19,0.98,0,0,0.02,0.0,0.682
2020-03-20,0,0,0.48,0.52,0.0,0.553
2020-03-21,0.89,0,0,0.11,0.0,0.379
2020-03-22,0.93,0,0,0.07,0.0,0.459
2020-03-23,0.84,0,0,0.16,0.0,0.351
2020-03-24,0.84,0,0,0.16,0.0,0.355
2020-03-25,0.38,0.62,0,0,0.0,0.21
2020-03-26,0.67,0.33,0,0,0.012,0.248
2020-03-27,0.62,0,0,0.38,0.014,0.524
2020-03-28,0.62,0,0,0.38,0.0,0.456
2020-03-29,0.92,0,0,0.08,0.0,0.29
2020-03-30,0.91,0,0,0.09,0.0,0.368
2020-03-31,0.8,0,0,0.2,0.0,0.282
2020-04-01,0.59,0,0,0.41,0.0,0.509
2020-04-02,0.89,0,0,0.11,0.0,0.435
2020-04-03,0.89,0,0,0.11,0.0,0.559
2020-04-04,0.57,0,0,0.43,0.0,0.67
2020-04-05,0.63,0,0,0.37,0.0,0.471
2020-04-06,0.93,0,0,0.07,0.0,0.391
2020-04-07,0.87,0,0,0.13,0.0,0.407
2020-04-08,0.6,0,0,0.4,0.0,0.465
2020-04-09,0.87,0,0,0.13,0.0,0.402
2020-04-10,0.7,0,0,0.3,0.0,0.354
2020-04-11,0.78,0,0,0.22,0.0,0.385
2020-04-12,0.89,0.11,0,0,0.0,0.702
2020-04-13,0.53,0.47,0,0,0.0,0.451
2020-04-14,0.76,0,0,0.24,0.0,0.352
2020-04-15,0.78,0,0,0.22,0.0,0.381
2020-04-16,0.93,0.07,0,0,0.0,0.429
2020-04-17,0,0.07,0.93,0,0.045,0.317
2020-04-19,0.88,0.12,0,0,0.071,0.447
2020-04-20,0.84,0,0,0.16,0.001,0.519
2020-04-22,0.76,0,0,0.24,0.0,0.583
2020-04-24,0.7,0,0,0.3,0.0,0.375
2020-04-25,0,0,0.49,0.51,0.0,0.561
2020-04-26,0.69,0,0,0.31,0.0,0.435
2020-04-27,0.73,0,0,0.27,0.0,0.407
2020-04-28,0,0,0.82,0.18,0.0,0.476
2020-04-29,0.69,0,0,0.31,0.0,0.407
2020-04-30,0.82,0,0,0.18,0.0,0.449
2020-05-01,0.81,0,0,0.19,0.0,0.368
2020-05-03,0.99,0.01,0,0,0.0,0.268
2020-05-04,0.73,0,0,0.27,0.0,0.388
2020-05-06,0.56,0.44,0,0,0.0,0.21
2020-05-07,0,0.02,0.98,0,0.0,0.398
2020-05-08,0,0.76,0.24,0,0.016,0.341
2020-05-09,0,0.02,0.98,0,0.169,0.629
2020-05-10,0,0,0.56,0.44,0.009,0.384
2020-05-11,0,0,0.69,0.31,0.024,0.372
2020-05-12,0.67,0,0,0.33,0.005,0.342
2020-05-13,0.68,0,0,0.32,0.0,0.317
2020-05-14,0,1,0,0,0.0,0.234
2020-05-15,0.99,0.01,0,0,0.083,0.476
2020-05-16,0.76,0,0,0.24,0.017,0.27
2020-05-18,0,0.06,0.94,0,0.206,0.183
2020-05-19,0.58,0.42,0,0,0.131,0.518
2020-05-20,0.84,0.16,0,0,0.0,0.261
2020-05-21,0.91,0.09,0,0,0.0,0.334
2020-05-22,0.67,0,0,0.33,0.0,0.342
2020-05-23,0.67,0,0,0.33,0.0,0.362
2020-05-24,0.72,0,0,0.28,0.1,0.432
2020-05-25,0.69,0,0,0.31,0.0,0.33
2020-05-26,0.76,0,0,0.24,0.01,0.285
2020-05-28,0.42,0,0,0.58,0.0,0.271
2020-05-29,0.71,0,0,0.29,0.0,0.328
2020-05-30,0.71,0,0,0.29,0.0,0.334
2020-05-31,0.73,0,0,0.27,0.007,0.357
2020-06-01,0.76,0,0,0.24,0.001,0.458
2020-06-02,0.76,0,0,0.24,0.014,0.308
2020-06-03,0.71,0,0,0.29,0.0,0.392
2020-06-04,0.71,0,0,0.29,0.001,0.379
2020-06-05,0.68,0,0,0.32,0.0,0.272
2020-06-06,0.71,0,0,0.29,0.0,0.324
2020-06-07,0.69,0,0,0.31,0.0,0.327
2020-06-08,0.71,0,0,0.29,0.0,0.431
2020-06-09,0.73,0,0,0.27,0.0,0.317
2020-06-10,0.78,0,0,0.22,0.043,0.238
2020-06-11,0.73,0,0,0.27,0.0,0.408
2020-06-12,0.74,0,0,0.26,0.0,0.248
2020-06-13,0.69,0,0,0.31,0.0,0.354
2020-06-14,0.72,0,0,0.28,0.008,0.466
2020-06-15,0,0,0.91,0.09,0.0,0.437
2020-06-16,0.71,0,0,0.29,0.0,0.321
2020-06-17,0.69,0,0,0.31,0.0,0.301
2020-06-18,0.63,0,0,0.37,0.0,0.24
2020-06-19,0.91,0.09,0,0,0.001,0.255
2020-06-20,0.64,0,0,0.36,0.0,0.364
2020-06-21,0.63,0,0,0.37,0.0,0.305
2020-06-22,0.78,0,0,0.22,0.0,0.365
2020-06-23,0,0,0.92,0.08,0.0,0.294
2020-06-24,0.56,0.44,0,0,0.26,0.328
2020-06-25,0,0,0.04,0.96,0.092,0.357
2020-06-26,0,0,0.4,0.6,0.015,0.502
2020-06-27,0,0,0.91,0.09,0.0,0.35
2020-06-28,0.8,0,0,0.2,0.0,0.332
2020-06-29,0.56,0.44,0,0,0.082,0.402
2020-06-30,0.58,0.42,0,0,0.448,0.629
